Name, TimePeriod, Value
Asia,2012,53.03023
Asia,2012,68.23604
Asia,2012,86.05307
Asia,2013,54.36683
Asia,2013,69.13396
Asia,2013,85.99913
Asia,2014,55.71723
Asia,2014,70.022
Asia,2014,85.9465
Asia,2015,85.89298
Asia,2015,57.0786
Asia,2015,70.89854
Asia,2016,71.75342
Asia,2016,85.84464
Asia,2016,58.42964
Asia,2017,85.79425
Asia,2017,59.79947
Asia,2017,72.59782
Central Asia,2000,30.11383
Central Asia,2000,54.55079
Central Asia,2000,83.63733
Central Asia,2001,30.29785
Central Asia,2001,54.8399
Central Asia,2001,83.80815
Central Asia,2002,55.59919
Central Asia,2002,31.21057
Central Asia,2002,84.12688
Central Asia,2003,32.13618
Central Asia,2003,56.368
Central Asia,2003,84.44506
Central Asia,2004,33.08223
Central Asia,2004,57.14578
Central Asia,2004,84.76245
Central Asia,2005,34.35776
Central Asia,2005,58.16764
Central Asia,2005,85.23473
Central Asia,2006,35.65939
Central Asia,2006,59.19695
Central Asia,2006,85.70374
Central Asia,2007,36.98716
Central Asia,2007,60.23437
Central Asia,2007,86.17001
Central Asia,2008,38.34302
Central Asia,2008,61.28181
Central Asia,2008,86.63425
Central Asia,2009,39.95604
Central Asia,2009,62.46047
Central Asia,2009,87.09766
Central Asia,2010,63.65637
Central Asia,2010,87.56102
Central Asia,2010,41.6068
Central Asia,2011,88.03088
Central Asia,2011,43.26578
Central Asia,2011,64.79813
Central Asia,2012,44.92149
Central Asia,2012,88.51141
Central Asia,2012,65.88624
Central Asia,2013,66.98112
Central Asia,2013,88.9744
Central Asia,2013,46.60067
Central Asia,2014,89.38311
Central Asia,2014,48.27714
Central Asia,2014,68.05041
Central Asia,2015,49.94389
Central Asia,2015,69.10239
Central Asia,2015,89.7633
Central Asia,2016,70.14547
Central Asia,2016,51.58977
Central Asia,2016,90.14525
Central Asia,2017,90.40791
Central Asia,2017,70.97711
Central Asia,2017,52.93673
Sri Lanka,2000,86.09052
Sri Lanka,2001,86.11636
Sri Lanka,2002,86.14221
Sri Lanka,2003,86.16805
Sri Lanka,2004,86.19389
Sri Lanka,2005,86.21974
Sri Lanka,2006,86.60426
Sri Lanka,2007,86.98899
Sri Lanka,2008,87.37394
Sri Lanka,2009,87.75911
Sri Lanka,2010,88.14449
Sri Lanka,2011,88.53009
Sri Lanka,2012,88.9159
Sri Lanka,2013,89.30192
Sri Lanka,2014,89.68816
Sri Lanka,2015,90.07462
Sri Lanka,2016,90.46129
Sri Lanka,2017,90.84818
Western Asia,2000,66.52928
Western Asia,2001,67.20977
Western Asia,2002,66.36831
Western Asia,2003,66.63771
Western Asia,2004,67.25546
Western Asia,2005,67.93139
Western Asia,2006,68.69951
Western Asia,2007,69.51206
Western Asia,2008,70.32755
Western Asia,2009,71.10839
Western Asia,2010,71.83048
Western Asia,2011,72.54795
Western Asia,2012,73.20835
Western Asia,2013,73.82987
Western Asia,2014,74.44113
Western Asia,2015,75.04287
Western Asia,2016,75.39583
Western Asia,2017,75.75499
Europe,2000,89.64537
Europe,2001,89.73996
Europe,2002,89.87331
Europe,2003,90.00716
Europe,2004,90.33661
Europe,2005,90.98578
Europe,2006,91.27302
Europe,2007,91.55996
Europe,2008,91.83856
Europe,2009,92.10905
Europe,2010,92.38589
Europe,2011,92.65503
Europe,2012,92.91336
Europe,2013,93.14887
Europe,2014,93.22243
Europe,2015,93.28443
Europe,2016,93.34627
Europe,2017,93.4155
Eastern Europe,2000,75.56992
Eastern Europe,2001,75.63344
Eastern Europe,2002,75.76824
Eastern Europe,2003,75.90691
Eastern Europe,2004,76.57751
Eastern Europe,2005,79.70966
Eastern Europe,2006,80.30565
Eastern Europe,2007,80.89449
Eastern Europe,2008,81.47642
Eastern Europe,2009,82.05104
Eastern Europe,2010,82.65809
Eastern Europe,2011,83.26011
Eastern Europe,2012,83.85615
Eastern Europe,2013,84.40789
Eastern Europe,2014,84.5555
Eastern Europe,2015,84.6902
Eastern Europe,2016,84.82307
Eastern Europe,2017,84.95362
Chile,2000,91.96177
Chile,2000,97.91734
Chile,2001,92.49177
Chile,2001,98.04008
Chile,2002,92.99738
Chile,2002,98.1629
Chile,2003,93.4314
Chile,2003,98.28579
Chile,2004,93.86896
Chile,2004,98.40875
Chile,2005,98.53179
Chile,2005,94.30896
Chile,2006,94.75235
Chile,2006,98.57747
Chile,2007,98.59498
Chile,2007,95.19842
Chile,2008,95.6477
Chile,2008,98.61246
Chile,2009,96.09956
Chile,2009,98.6299
Chile,2010,96.55402
Chile,2010,98.64731
Chile,2011,97.01143
Chile,2011,98.66469
Chile,2012,98.68203
Chile,2012,97.47133
Chile,2013,97.93385
Chile,2013,98.69934
Chile,2014,98.31007
Chile,2014,98.71044
Chile,2015,98.4758
Chile,2015,98.67714
Chile,2016,98.64385
Chile,2016,98.46397
Chile,2017,98.63917
Chile,2017,98.61055
Northern Europe,2000,97.6164
Northern Europe,2001,97.68597
Northern Europe,2002,97.75681
Northern Europe,2003,97.82877
Northern Europe,2004,97.9674
Northern Europe,2005,98.10805
Northern Europe,2006,98.25016
Northern Europe,2007,98.39002
Northern Europe,2008,98.52238
Northern Europe,2009,98.64648
Northern Europe,2010,98.77272
Northern Europe,2011,98.89639
Northern Europe,2012,99.01789
Northern Europe,2013,99.12697
Northern Europe,2014,99.21155
Northern Europe,2015,99.29322
Northern Europe,2016,99.30449
Northern Europe,2017,99.32042
Western Europe,2000,98.4609
Western Europe,2001,98.46465
Western Europe,2002,98.46809
Western Europe,2003,98.47116
Western Europe,2004,98.51131
Western Europe,2005,98.55079
Western Europe,2006,98.58956
Western Europe,2007,98.62786
Western Europe,2008,98.66615
Western Europe,2009,98.70496
Western Europe,2010,98.74467
Western Europe,2011,98.78535
Western Europe,2012,98.82682
Western Europe,2013,98.86893
Western Europe,2014,98.91079
Western Europe,2015,98.94114
Western Europe,2016,98.97161
Western Europe,2017,99.00251
China,2000,93.28438
China,2001,93.28438
China,2002,93.22449
China,2003,93.1646
China,2004,93.10472
China,2005,93.04483
China,2006,92.98494
China,2007,92.92505
China,2008,92.86517
China,2009,92.80528
China,2010,92.74539
China,2011,92.6855
China,2012,92.62562
China,2013,92.56573
China,2014,92.50584
China,2015,92.44595
China,2016,92.38606
China,2017,92.32618
Colombia,2000,80.71552
Colombia,2000,32.90057
Colombia,2000,68.26307
Colombia,2001,33.32155
Colombia,2001,68.64867
Colombia,2001,80.81765
Colombia,2002,33.74252
Colombia,2002,69.02969
Colombia,2002,80.91977
Colombia,2003,34.16349
Colombia,2003,69.40617
Colombia,2003,81.0219
Colombia,2004,34.58446
Colombia,2004,69.77769
Colombia,2004,81.12403
Colombia,2005,35.00544
Colombia,2005,81.22616
Colombia,2005,70.14428
Colombia,2006,35.42641
Colombia,2006,70.506
Colombia,2006,81.32829
Colombia,2007,81.32962
Colombia,2007,35.84738
Colombia,2007,70.78502
Colombia,2008,36.26836
Colombia,2008,71.05829
Colombia,2008,81.3307
Colombia,2009,36.68933
Colombia,2009,71.32587
Colombia,2009,81.33153
Colombia,2010,81.3321
Colombia,2010,71.58739
Colombia,2010,37.1103
Colombia,2011,81.33242
Colombia,2011,71.8429
Colombia,2011,37.53128
Colombia,2012,72.09293
Colombia,2012,81.33249
Colombia,2012,37.95225
Colombia,2013,38.37322
Colombia,2013,72.3371
Colombia,2013,81.33231
Colombia,2014,81.33187
Colombia,2014,38.7942
Colombia,2014,72.57549
Colombia,2015,72.80859
Colombia,2015,81.33118
Colombia,2015,39.21517
Colombia,2016,81.28211
Colombia,2016,39.63614
Colombia,2016,72.9979
Colombia,2017,40.05712
Colombia,2017,73.23343
Colombia,2017,81.29759
Mayotte,2006,83.71551
Mayotte,2007,83.71551
Mayotte,2008,83.71551
Mayotte,2009,83.71551
Mayotte,2010,83.71551
Mayotte,2011,83.71551
Mayotte,2012,83.71551
Mayotte,2013,83.71551
Mayotte,2014,83.71551
Mayotte,2015,83.71551
Mayotte,2016,83.71551
Mayotte,2017,83.71551
Congo,2000,6.94979
Congo,2000,27.42229
Congo,2000,41.82925
Congo,2001,6.94979
Congo,2001,27.58308
Congo,2001,41.82925
Congo,2002,6.94979
Congo,2002,27.78181
Congo,2002,41.89287
Congo,2003,41.95648
Congo,2003,6.94979
Congo,2003,27.98041
Congo,2004,7.66039
Congo,2004,29.5764
Congo,2004,43.86545
Congo,2005,8.39472
Congo,2005,31.19525
Congo,2005,45.78
Congo,2006,9.15279
Congo,2006,32.83666
Congo,2006,47.70013
Congo,2007,9.93459
Congo,2007,34.50071
Congo,2007,49.62586
Congo,2008,10.74013
Congo,2008,51.55717
Congo,2008,36.18792
Congo,2009,11.56941
Congo,2009,37.8981
Congo,2009,53.49407
Congo,2010,12.42242
Congo,2010,39.63144
Congo,2010,55.43656
Congo,2011,13.29917
Congo,2011,57.38463
Congo,2011,41.3869
Congo,2012,14.19966
Congo,2012,42.42858
Congo,2012,58.19118
Congo,2013,15.12388
Congo,2013,43.01324
Congo,2013,58.27823
Congo,2014,16.07184
Congo,2014,43.59852
Congo,2014,58.36527
Congo,2015,17.04354
Congo,2015,44.18409
Congo,2015,58.45232
Congo,2016,18.03897
Congo,2016,44.76963
Congo,2016,58.53936
Congo,2017,58.6264
Congo,2017,19.05814
Congo,2017,45.35481
Costa Rica,2000,73.7723
Costa Rica,2000,86.70739
Costa Rica,2000,95.67689
Costa Rica,2001,74.43855
Costa Rica,2001,95.72334
Costa Rica,2001,87.29669
Costa Rica,2002,75.1048
Costa Rica,2002,95.76979
Costa Rica,2002,87.86605
Costa Rica,2003,95.81624
Costa Rica,2003,75.77105
Costa Rica,2003,88.41555
Costa Rica,2004,76.4373
Costa Rica,2004,95.86269
Costa Rica,2004,88.94492
Costa Rica,2005,77.10355
Costa Rica,2005,89.45356
Costa Rica,2005,95.90914
Costa Rica,2006,89.94246
Costa Rica,2006,95.95559
Costa Rica,2006,77.7698
Costa Rica,2007,78.43605
Costa Rica,2007,90.41149
Costa Rica,2007,96.00204
Costa Rica,2008,79.1023
Costa Rica,2008,90.86127
Costa Rica,2008,96.04849
Costa Rica,2009,79.76856
Costa Rica,2009,91.2909
Costa Rica,2009,96.09494
Costa Rica,2010,80.43481
Costa Rica,2010,91.70208
Costa Rica,2010,96.14139
Costa Rica,2011,81.10106
Costa Rica,2011,92.09449
Costa Rica,2011,96.18785
Costa Rica,2012,81.76731
Costa Rica,2012,92.46507
Costa Rica,2012,96.2343
Costa Rica,2013,96.28075
Costa Rica,2013,82.43356
Costa Rica,2013,92.8148
Costa Rica,2014,83.09981
Costa Rica,2014,93.14482
Costa Rica,2014,96.3272
Costa Rica,2015,83.76606
Costa Rica,2015,93.45603
Costa Rica,2015,96.37304
Costa Rica,2016,84.38499
Costa Rica,2016,93.7039
Costa Rica,2016,96.37304
Costa Rica,2017,84.38499
Costa Rica,2017,93.8028
Costa Rica,2017,96.37304
Croatia,2000,88.89323
Croatia,2001,88.92981
Croatia,2002,89.5733
Croatia,2003,90.21497
Croatia,2004,90.83407
Croatia,2005,91.45102
Croatia,2006,92.06579
Croatia,2007,92.67836
Croatia,2008,93.28867
Croatia,2009,93.03062
Croatia,2010,92.61692
Croatia,2011,92.20157
Croatia,2012,91.78465
Croatia,2013,91.36606
Croatia,2014,90.94571
Croatia,2015,90.4526
Croatia,2016,89.95949
Croatia,2017,89.95941
Cyprus,2000,95.37882
Cyprus,2001,95.37888
Cyprus,2002,95.37884
Cyprus,2003,95.35601
Cyprus,2004,95.81745
Cyprus,2005,96.27544
Cyprus,2006,96.73056
Cyprus,2007,97.18542
Cyprus,2008,97.64003
Cyprus,2009,98.09441
Cyprus,2010,98.54854
Cyprus,2011,99.00242
Cyprus,2012,99.45607
Cyprus,2013,99.67228
Cyprus,2014,99.64268
Cyprus,2015,99.61307
Cyprus,2016,99.6132
Cyprus,2017,99.61329
Least Developed Countries (LDCs),2000,45.02607
Least Developed Countries (LDCs),2000,18.40313
Least Developed Countries (LDCs),2000,25.06339
Least Developed Countries (LDCs),2001,25.35448
Least Developed Countries (LDCs),2001,45.27524
Least Developed Countries (LDCs),2001,18.571
Least Developed Countries (LDCs),2002,18.75749
Least Developed Countries (LDCs),2002,25.68264
Least Developed Countries (LDCs),2002,45.57879
Least Developed Countries (LDCs),2003,18.98758
Least Developed Countries (LDCs),2003,26.04741
Least Developed Countries (LDCs),2003,45.87988
Least Developed Countries (LDCs),2004,19.22677
Least Developed Countries (LDCs),2004,26.42198
Least Developed Countries (LDCs),2004,46.18891
Least Developed Countries (LDCs),2005,46.53909
Least Developed Countries (LDCs),2005,19.70714
Least Developed Countries (LDCs),2005,26.98758
Least Developed Countries (LDCs),2006,20.19947
Least Developed Countries (LDCs),2006,27.59421
Least Developed Countries (LDCs),2006,47.01692
Least Developed Countries (LDCs),2007,47.51881
Least Developed Countries (LDCs),2007,20.70308
Least Developed Countries (LDCs),2007,28.20377
Least Developed Countries (LDCs),2008,21.2327
Least Developed Countries (LDCs),2008,47.99712
Least Developed Countries (LDCs),2008,28.84928
Least Developed Countries (LDCs),2009,21.77466
Least Developed Countries (LDCs),2009,29.50704
Least Developed Countries (LDCs),2009,48.48157
Least Developed Countries (LDCs),2010,22.33237
Least Developed Countries (LDCs),2010,30.17813
Least Developed Countries (LDCs),2010,48.96855
Least Developed Countries (LDCs),2011,22.65178
Least Developed Countries (LDCs),2011,30.6691
Least Developed Countries (LDCs),2011,49.40802
Least Developed Countries (LDCs),2012,23.22796
Least Developed Countries (LDCs),2012,31.35426
Least Developed Countries (LDCs),2012,49.90448
Least Developed Countries (LDCs),2013,23.82125
Least Developed Countries (LDCs),2013,32.05296
Least Developed Countries (LDCs),2013,50.40707
Least Developed Countries (LDCs),2014,32.76366
Least Developed Countries (LDCs),2014,24.42876
Least Developed Countries (LDCs),2014,50.91457
Least Developed Countries (LDCs),2015,51.42657
Least Developed Countries (LDCs),2015,25.04894
Least Developed Countries (LDCs),2015,33.48507
Least Developed Countries (LDCs),2016,25.64256
Least Developed Countries (LDCs),2016,34.15472
Least Developed Countries (LDCs),2016,51.83266
Least Developed Countries (LDCs),2017,26.15986
Least Developed Countries (LDCs),2017,34.74982
Least Developed Countries (LDCs),2017,52.16889
Sub-Saharan Africa,2000,17.74063
Sub-Saharan Africa,2000,42.29032
Sub-Saharan Africa,2000,6.4948
Sub-Saharan Africa,2001,18.02224
Sub-Saharan Africa,2001,42.38657
Sub-Saharan Africa,2001,6.63274
Sub-Saharan Africa,2002,6.81077
Sub-Saharan Africa,2002,18.39422
Sub-Saharan Africa,2002,42.66343
Sub-Saharan Africa,2003,6.99463
Sub-Saharan Africa,2003,18.76632
Sub-Saharan Africa,2003,42.92126
Sub-Saharan Africa,2004,19.19169
Sub-Saharan Africa,2004,43.29375
Sub-Saharan Africa,2004,7.19774
Sub-Saharan Africa,2005,19.64151
Sub-Saharan Africa,2005,7.41665
Sub-Saharan Africa,2005,43.69106
Sub-Saharan Africa,2006,7.68336
Sub-Saharan Africa,2006,20.13699
Sub-Saharan Africa,2006,44.1313
Sub-Saharan Africa,2007,7.97012
Sub-Saharan Africa,2007,20.63515
Sub-Saharan Africa,2007,44.58349
Sub-Saharan Africa,2008,45.04472
Sub-Saharan Africa,2008,8.27884
Sub-Saharan Africa,2008,21.18541
Sub-Saharan Africa,2009,8.60261
Sub-Saharan Africa,2009,21.75733
Sub-Saharan Africa,2009,45.53076
Sub-Saharan Africa,2010,8.94185
Sub-Saharan Africa,2010,22.35453
Sub-Saharan Africa,2010,46.04577
Sub-Saharan Africa,2011,22.80986
Sub-Saharan Africa,2011,46.35154
Sub-Saharan Africa,2011,9.17167
Sub-Saharan Africa,2012,9.53598
Sub-Saharan Africa,2012,23.44126
Sub-Saharan Africa,2012,46.91349
Sub-Saharan Africa,2013,9.91602
Sub-Saharan Africa,2013,24.09332
Sub-Saharan Africa,2013,47.49829
Sub-Saharan Africa,2014,10.31039
Sub-Saharan Africa,2014,48.10042
Sub-Saharan Africa,2014,24.76436
Sub-Saharan Africa,2015,48.7101
Sub-Saharan Africa,2015,10.7182
Sub-Saharan Africa,2015,25.44983
Sub-Saharan Africa,2016,11.13937
Sub-Saharan Africa,2016,49.32817
Sub-Saharan Africa,2016,26.14958
Sub-Saharan Africa,2017,26.92316
Sub-Saharan Africa,2017,50.04317
Sub-Saharan Africa,2017,11.61409
Czechia,2000,96.32186
Czechia,2001,96.31792
Czechia,2002,96.43583
Czechia,2003,96.55407
Czechia,2004,96.67268
Czechia,2005,96.79167
Czechia,2006,96.91102
Czechia,2007,97.03072
Czechia,2008,97.15083
Czechia,2009,97.27128
Czechia,2010,97.39213
Czechia,2011,97.51334
Czechia,2012,97.63558
Czechia,2013,97.75823
Czechia,2014,97.88045
Czechia,2015,97.88072
Czechia,2016,97.881
Czechia,2017,97.88131
Denmark,2000,93.83339
Denmark,2001,93.83339
Denmark,2002,93.83339
Denmark,2003,93.83339
Denmark,2004,94.14477
Denmark,2005,94.45615
Denmark,2006,94.76753
Denmark,2007,95.07891
Denmark,2008,95.39029
Denmark,2009,95.70167
Denmark,2010,96.01305
Denmark,2011,96.32442
Denmark,2012,96.6358
Denmark,2013,96.73979
Denmark,2014,96.73849
Denmark,2015,96.73721
Denmark,2016,96.73594
Denmark,2017,96.73467
Ecuador,2000,77.23576
Ecuador,2000,66.22778
Ecuador,2000,49.50854
Ecuador,2001,66.85207
Ecuador,2001,50.00194
Ecuador,2001,77.71642
Ecuador,2002,78.19708
Ecuador,2002,67.42609
Ecuador,2002,50.49534
Ecuador,2003,50.98874
Ecuador,2003,78.67774
Ecuador,2003,67.96652
Ecuador,2004,68.50691
Ecuador,2004,51.48213
Ecuador,2004,79.1584
Ecuador,2005,51.97553
Ecuador,2005,69.04697
Ecuador,2005,79.63905
Ecuador,2006,52.46893
Ecuador,2006,80.11971
Ecuador,2006,69.5867
Ecuador,2007,80.60037
Ecuador,2007,70.12666
Ecuador,2007,52.96233
Ecuador,2008,81.08103
Ecuador,2008,70.66629
Ecuador,2008,53.45573
Ecuador,2009,81.56169
Ecuador,2009,71.2056
Ecuador,2009,53.94913
Ecuador,2010,71.74486
Ecuador,2010,54.44253
Ecuador,2010,82.04235
Ecuador,2011,54.93593
Ecuador,2011,82.523
Ecuador,2011,72.27468
Ecuador,2012,83.00366
Ecuador,2012,72.79785
Ecuador,2012,55.42932
Ecuador,2013,83.48432
Ecuador,2013,73.32098
Ecuador,2013,55.92272
Ecuador,2014,83.96498
Ecuador,2014,73.8438
Ecuador,2014,56.41612
Ecuador,2015,56.90952
Ecuador,2015,84.44564
Ecuador,2015,74.36687
Ecuador,2016,84.86615
Ecuador,2016,74.85141
Ecuador,2016,57.40292
Ecuador,2017,57.89632
Ecuador,2017,84.86615
Ecuador,2017,75.06801
El Salvador,2000,86.18297
El Salvador,2001,86.18297
El Salvador,2002,85.09019
El Salvador,2003,83.99188
El Salvador,2004,82.88803
El Salvador,2005,81.77864
El Salvador,2006,80.66372
El Salvador,2007,79.54327
El Salvador,2008,78.41728
El Salvador,2009,77.28576
El Salvador,2010,76.1487
El Salvador,2011,76.31059
El Salvador,2012,76.47247
El Salvador,2013,76.63436
El Salvador,2014,76.79625
El Salvador,2015,76.95814
El Salvador,2016,77.12002
El Salvador,2017,77.28191
Ethiopia,2000,0
Ethiopia,2000,30.72436
Ethiopia,2000,4.52877
Ethiopia,2001,0.00109
Ethiopia,2001,32.96203
Ethiopia,2001,4.92117
Ethiopia,2002,35.2233
Ethiopia,2002,5.40116
Ethiopia,2002,0.08965
Ethiopia,2003,0.20443
Ethiopia,2003,35.62231
Ethiopia,2003,5.6269
Ethiopia,2004,35.82396
Ethiopia,2004,5.846
Ethiopia,2004,0.34541
Ethiopia,2005,6.08815
Ethiopia,2005,36.02561
Ethiopia,2005,0.51261
Ethiopia,2006,36.22726
Ethiopia,2006,6.35353
Ethiopia,2006,0.70601
Ethiopia,2007,6.64733
Ethiopia,2007,0.92562
Ethiopia,2007,36.42891
Ethiopia,2008,7.02575
Ethiopia,2008,1.17145
Ethiopia,2008,36.63055
Ethiopia,2009,36.8322
Ethiopia,2009,7.42772
Ethiopia,2009,1.44348
Ethiopia,2010,7.85397
Ethiopia,2010,1.74173
Ethiopia,2010,37.03385
Ethiopia,2011,2.06618
Ethiopia,2011,37.2355
Ethiopia,2011,8.30346
Ethiopia,2012,8.77654
Ethiopia,2012,2.41685
Ethiopia,2012,37.43714
Ethiopia,2013,37.63879
Ethiopia,2013,9.2662
Ethiopia,2013,2.79373
Ethiopia,2014,3.19681
Ethiopia,2014,37.84044
Ethiopia,2014,9.77841
Ethiopia,2015,3.62611
Ethiopia,2015,38.04209
Ethiopia,2015,10.31244
Ethiopia,2016,38.24374
Ethiopia,2016,10.86826
Ethiopia,2016,4.08161
Ethiopia,2017,4.56333
Ethiopia,2017,38.44538
Ethiopia,2017,11.44477
Estonia,2000,93.22531
Estonia,2001,93.44939
Estonia,2002,93.67563
Estonia,2003,93.90389
Estonia,2004,94.13433
Estonia,2005,94.36696
Estonia,2006,94.60166
Estonia,2007,94.83858
Estonia,2008,95.07772
Estonia,2009,95.31908
Estonia,2010,95.37568
Estonia,2011,95.10061
Estonia,2012,94.82696
Estonia,2013,94.55417
Estonia,2014,94.28071
Estonia,2015,93.9648
Estonia,2016,93.64887
Estonia,2017,93.33299
Finland,2000,92.47528
Finland,2001,93.06813
Finland,2002,93.66098
Finland,2003,94.25383
Finland,2004,94.84669
Finland,2005,95.43954
Finland,2006,96.0324
Finland,2007,96.62525
Finland,2008,97.21811
Finland,2009,97.81096
Finland,2010,98.40381
Finland,2011,98.99667
Finland,2012,99.58953
Finland,2013,99.62812
Finland,2014,99.62938
Finland,2015,99.63063
Finland,2016,99.63188
Finland,2017,99.63313
France,2000,96.77526
France,2001,96.7835
France,2002,96.79159
France,2003,96.79952
France,2004,96.87717
France,2005,96.95467
France,2006,97.03204
France,2007,97.10927
France,2008,97.18636
France,2009,97.26332
France,2010,97.34013
France,2011,97.4168
France,2012,97.49334
France,2013,97.56972
France,2014,97.64396
France,2015,97.7139
France,2016,97.78383
France,2017,97.85376
French Guiana,2000,88.59789
French Guiana,2001,88.59789
French Guiana,2002,88.59789
French Guiana,2003,88.59789
French Guiana,2004,88.59789
French Guiana,2005,88.76579
French Guiana,2006,88.93377
French Guiana,2007,89.10181
French Guiana,2008,89.26993
French Guiana,2009,89.43811
French Guiana,2010,89.60636
French Guiana,2011,89.77468
French Guiana,2012,89.94307
French Guiana,2013,90.11153
French Guiana,2014,90.28005
French Guiana,2015,90.44865
French Guiana,2016,90.61732
French Guiana,2017,90.78605
Georgia,2000,74.5881
Georgia,2001,74.77414
Georgia,2002,74.98245
Georgia,2003,75.21508
Georgia,2004,75.83226
Georgia,2005,76.44949
Georgia,2006,77.06681
Georgia,2007,77.6842
Georgia,2008,78.08326
Georgia,2009,78.30735
Georgia,2010,78.52918
Georgia,2011,78.74872
Georgia,2012,78.96601
Georgia,2013,79.18097
Georgia,2014,79.39369
Georgia,2015,79.60415
Georgia,2016,79.81266
Georgia,2017,79.99468
Gambia,2000,41.15992
Gambia,2001,42.9526
Gambia,2002,44.74736
Gambia,2003,46.54421
Gambia,2004,48.34313
Gambia,2005,50.14414
Gambia,2006,51.94724
Gambia,2007,53.75241
Gambia,2008,55.55967
Gambia,2009,57.36901
Gambia,2010,59.18044
Gambia,2011,60.99394
Gambia,2012,62.80954
Gambia,2013,64.62721
Gambia,2014,66.44697
Gambia,2015,68.26881
Gambia,2016,68.26881
Gambia,2017,68.26881
Germany,2000,99.8
Germany,2001,99.8
Germany,2002,99.8
Germany,2003,99.8
Germany,2004,99.8
Germany,2005,99.8
Germany,2006,99.8
Germany,2007,99.8
Germany,2008,99.8
Germany,2009,99.8
Germany,2010,99.8
Germany,2011,99.8
Germany,2012,99.8
Germany,2013,99.8
Germany,2014,99.8
Germany,2015,99.8
Germany,2016,99.8
Germany,2017,99.8
Ghana,2000,13.0987
Ghana,2000,0.21877
Ghana,2000,29.53865
Ghana,2001,29.70744
Ghana,2001,0.22264
Ghana,2001,13.37315
Ghana,2002,31.26437
Ghana,2002,14.58292
Ghana,2002,0.78205
Ghana,2003,32.837
Ghana,2003,15.82424
Ghana,2003,1.36045
Ghana,2004,34.4253
Ghana,2004,17.09741
Ghana,2004,1.95782
Ghana,2005,2.57418
Ghana,2005,18.40113
Ghana,2005,36.02929
Ghana,2006,3.20952
Ghana,2006,37.64897
Ghana,2006,19.73632
Ghana,2007,39.28433
Ghana,2007,21.10264
Ghana,2007,3.86384
Ghana,2008,40.93537
Ghana,2008,22.50003
Ghana,2008,4.53714
Ghana,2009,5.22942
Ghana,2009,42.6021
Ghana,2009,23.92735
Ghana,2010,25.38599
Ghana,2010,5.94068
Ghana,2010,44.28451
Ghana,2011,45.98261
Ghana,2011,26.87477
Ghana,2011,6.67093
Ghana,2012,47.69639
Ghana,2012,28.3932
Ghana,2012,7.42015
Ghana,2013,49.42586
Ghana,2013,29.94032
Ghana,2013,8.18836
Ghana,2014,31.51594
Ghana,2014,8.97555
Ghana,2014,51.17101
Ghana,2015,9.78172
Ghana,2015,33.11989
Ghana,2015,52.93184
Ghana,2016,54.70836
Ghana,2016,34.75199
Ghana,2016,10.60687
Ghana,2017,56.50056
Ghana,2017,36.41161
Ghana,2017,11.451
Gibraltar,2000,100
Gibraltar,2000,100
Gibraltar,2001,100
Gibraltar,2001,100
Gibraltar,2002,100
Gibraltar,2002,100
Gibraltar,2003,100
Gibraltar,2003,100
Gibraltar,2004,100
Gibraltar,2004,100
Gibraltar,2005,100
Gibraltar,2005,100
Gibraltar,2006,100
Gibraltar,2006,100
Gibraltar,2007,100
Gibraltar,2007,100
Gibraltar,2008,100
Gibraltar,2008,100
Gibraltar,2009,100
Gibraltar,2009,100
Gibraltar,2010,100
Gibraltar,2010,100
Gibraltar,2011,100
Gibraltar,2011,100
Gibraltar,2012,100
Gibraltar,2012,100
Gibraltar,2013,100
Gibraltar,2013,100
Gibraltar,2014,100
Gibraltar,2014,100
Gibraltar,2015,100
Gibraltar,2015,100
Gibraltar,2016,100
Gibraltar,2016,100
Gibraltar,2017,100
Gibraltar,2017,100
Greece,2000,98.95221
Greece,2001,99.04154
Greece,2002,99.13505
Greece,2003,99.22661
Greece,2004,99.3163
Greece,2005,99.40405
Greece,2006,99.48994
Greece,2007,99.57397
Greece,2008,99.65621
Greece,2009,99.73662
Greece,2010,99.81525
Greece,2011,99.89214
Greece,2012,99.96731
Greece,2013,100
Greece,2014,100
Greece,2015,100
Greece,2016,100
Greece,2017,100
Greenland,2000,93.83339
Greenland,2001,93.83339
Greenland,2002,93.83339
Greenland,2003,93.83339
Greenland,2004,94.14477
Greenland,2005,94.45615
Greenland,2006,94.76753
Greenland,2007,95.0789
Greenland,2008,95.39029
Greenland,2009,95.70167
Greenland,2010,96.01305
Greenland,2011,96.32443
Greenland,2012,96.6358
Greenland,2013,96.75894
Greenland,2014,96.75606
Greenland,2015,96.75322
Greenland,2016,96.75041
Greenland,2017,96.74768
Grenada,2000,78.71873
Grenada,2001,79.61002
Grenada,2002,80.50478
Grenada,2003,81.40299
Grenada,2004,82.30465
Grenada,2005,83.20976
Grenada,2006,84.11833
Grenada,2007,85.03035
Grenada,2008,85.94583
Grenada,2009,86.86476
Grenada,2010,87.11722
Grenada,2011,87.32885
Grenada,2012,87.42749
Grenada,2013,87.11527
Grenada,2014,87.11527
Grenada,2015,87.11527
Grenada,2016,87.11527
Grenada,2017,87.11527
Guadeloupe,2001,96.8705
Guadeloupe,2002,96.8705
Guadeloupe,2003,96.8705
Guadeloupe,2004,96.8705
Guadeloupe,2005,96.8705
Guadeloupe,2006,96.91444
Guadeloupe,2007,96.95838
Guadeloupe,2008,97.00232
